star,comment
5,쿠팡에서 사는게답입니다 너무 좋고 싸게 살수 있어요 대박나세요 복 많이 받으시고요
5,처음 딸에게 선물로 받아 써보게 되었는데. 이번엔 제가 직접 구매해서 사용하게됩니다.
5,가방에 넣고다니는 필수품이 됬습니다튜브형용기라 미친듯이 뿜어져나오는건 불편 ㅠㅠ
5,남편 쓰라고 구매해줬어요 톤업도 자연스럽게 되고 끈적이지 않아서 좋아합니다.
5,백탁없이 촉촉하면서 끈적이지 않아 좋아요계속 쓰다보니 피부가 좀 하얘지는 느낌
5,매끄럽게 잘 발려요~ 막 비비 바르기 귀찮을때 이 톤업 하나로 오케이 ㅋㅋㅋㅋ아빠도 씁니다
5,자연스럽게 톤업 되서 좋아용꾸준히 사용하면 피부가 밝아질듯!!끈적임도 없어용
5,자연스럽게 톤업시켜주는 좋은 제품입니다. 적당히 발라주면 티가 안나게 밝아져요^^
5,로션처럼 부드럽게 발려 발림성도 좋은데 티나지않게 자연스럽게 톤업되어 좋아요!
5,비비처럼 표시가 확 안나고. 옅게 썬크림 바른 정도로 보이네요. 조금만 발라주면 되요
5,백탁없고 자연스럽게 톤업되는 게 맘에 드네요. 끈적임도 없고 좋아요.
5,백탁은 너무 싫은데 자연스럽게 톤업되서 너무 잘 사용중입니다적극 추천해요!
5,끈적임이 없어서 마스크사용해도 전혀 불편함이 없어요촉촉해서 더욱 좋네요^^
5,신랑 피부가 민감한데 로션처럼 잘발리고 트러블 없이 자연스러워서 만족하네요.
5,남자들이 사용하기에 부담없이 톤업되는거같아 좋은거같아요.
5,친구한테 추천해주고싶네요!자연스럽게 톤업이가능해요.
5,톤이 요즘 많이 안좋아져서 구매했는데 너무 좋습니다!! ㅎㅎ
5,화이트톤인데 묻어나지않고 좋내요흡수도 잘되고 단 소량으로 사용해야 될듯요
5,적당히 바른느낌 나요근데 뚜겅여니까 줄줄 나와너 정량 보다 많이 쓰게 되네용
5,많이 바르면 티가 팍 나는데 적당량 덜어서 쓰면 얼굴보다 목이 하얀사람 추천해욤
5,신랑이 1년째 쓰고 있어요^^꾸준한 사용 만큼 확실한건없겠죠^^
5,"몇 달간 사용했는데요,끈적거림도 없고 자연스럽게 톤업되어서 매우 만족합니다."
5,자 연 스 럽 게 약간 하얗게 되요(피부색톤 한단계 업글) 매우 만족합니다..
5,전에도 쓰다가 다써서 재구매했는데 매장보다 가격도 저렴하고 배송도 칼입니다
5,아들  선물해 주었는데 써보더니 괜찮다고 좋아하네요.
5,자연스러운 톤업을 원해서 구매해 보았는데 딱 상상했던대로에요! 만족합니다~
5,정말 자연스럽게 피부가 톤업이 되더라구요. 트러블 없는 톤업하기에 적당해요!
5,로션처럼 잘 발리는데 흡수력도좋고 무엇보다 자연스럽게 톤업되어서 좋아요!
5,아주 살짝씩 발라서 테스트 한 후 쓰세요~안그럼 달걀귀신을 보게 될 겁니다
5,까탈스러운 동생도 자연스럽게 톤업되고 흡수가 잘 된다며 마음에 들어하네요~
5,티 안나게 톤업됨..스킨 바르고 소량만 발라도 얼굴이 깨끗함..
5,톤업이지만 부담스럽지 않고 로션처럼 부드러워서 좋네요.
5,끈적이지도 않고 자연스럽게 톤업되서 너무 좋아요
5,부담없이 자연스럽게 톤업되니 좋네요.처음 사용해본 남편이 만족해합니다~~!!
5,튀지 않게 자연스러운데도 톤업 확실히 되어서 괜찮았습니다
5,생각보다 발림성도 좋고 무엇보다 향이 좋아서 더욱 쓰게 됩니다
5,일단 향이 너무 좋아요~~ 그리고 자연스러운 톤업 너무 만족합니다^^감사합니다!
5,얇게 펴바르니 자연스럽게 얼굴이 밝아보여서 좋아요!
5,부담스럽지 않게 발려져셔 계속 믿고 쓰는 제품 입니다. 남자분들 강추입니다~^^
5,이런류는 처음써보는데 톤업이 조금 됩니다 약간 밝아보인다는 느낌이나요
5,"이제품 4개째인데 좋아요피부톤도 좋아지고, 얼굴이 좋아보인다고 합니다."
5,매번구매하는데 좋아요! 너무 과하지않게 톤업할수있어요
5,항상 쓰면서 느끼지만 영구적으로 피부가 좋아지는게 느껴져서 너무 좋음
5,정말 좋아하는 제품이예요ㅎㅎㅎ 트러블도 안나고 주변에서도 많이 쓰는 제품임
5,효과가 좋아요 피부에 트러블도 없고요잘산것 같아요
5,로션처럼 부드럽게 발리고 피부가 필터 쓴 것처럼 자연스럽게 톤업되네요
5,이거 사시려고 하면 확신 가지셔도 될거 같아요.전혀 사용 어렵지 않습니다
5,선물줬다. 좋단다. 액면이 받혀줘야 효과가 있는거 같은데 자기만족이지뭐.
5,끈적임 없이 촉촉해서 좋아용 자연스럽게 톤업되서 피부도 밝아져요
5,톤업크림이 뭔지도 모르고 썬크림같은건가? 싶어 써보니 잘생겨집니다
5,티안나게 톤업 되니 좋네요.무엇보다 많이 미끌거리지 않아서 좋습니다
5,하루 썼는데도 좋음피부가 정돈되어보이고 밝아지는 효과가 있음
5,끈적거리지도 않고 백탁현상 없이 자연스럽게 톤업이되서 좋네요.
5,백탁없이 자연스럽게 톤업되고 무엇보다 끈적임 없어서 좋더라구요 :)
5,와 이건 신세계!!바른거랑 안바른거랑 천지 차이네요 강추!!
5,소량을 덜어 바르니 자연스럽게 밝아보이면서 환해보여추천합니다~~^^
5,남편이 항상 쓰는 제품 안 묻어나고 톤정리되고 bb보다 훨씬 잘써요
5,끈적임도 없고 백탁현상 없이 자연스럽게 톤업되서 넘 맘에들어요:)
5,아주 좋아요 커버력이 좋고 자연스럽게 발려서 잘 바르고 있습니다
5,생각보다 뽀얗게 보정이 잘되네요 근데 발림성은 조금뻑뻑합니다
5,끈적임 없이 촉촉했어용완벽한 미백+주름개선 2중 기능성 화장품
5,신랑 사용하라 줬는데 촉촉하고 자연스런 톤보정 아주 만족해용~~~~~
5,발림성 우수. 친구에게 추천받아서 구입했는데 대만족스럽습니다
5,썬크림 바르고 위에다 톤업제품을 바르니 얼굴 색이 밝아 지네요
5,"벌써 5개정도 구입 ㅎ얼굴도 화사해지고, 촉촉해지는 느낌 ㅎ"
5,하나 가격에 두개 사니 너무 좋네요 저렴하고 제품 좋습니다 굳
5,아직 써본지 몇일안되긴했는데 잘 맞는거 같네요 트러블도 안나고
5,자연스럽게 톤업 되는거 같네요선크림바르듯 많이 바르면 뜨구요
5,신랑 사준건데 티안나게 피부톤이 밝아져서 자연스럽고 좋아요
5,상품은 저번에도 사용했던거라 믿고 구매했어요잘사용할게요
5,과하지않아서 사용하기 부담스럽지도 않고 좋아요!ㅋ
5,친구 추천 받아서 써보니 끈적임 없이 촉촉 하네요.추천합니다.
5,백탁현상 없이 내 피부톤으로 자연스럽게 톤업되서 좋아요!
5,좋습니다. 아주 떡칠하지 않는이상 티 잘안나고 자연스럽네요
5,로션처럼바르고 톤업할때 좋아요 비비처럼 가루안생겨서 굿
5,남편피부가너무까매서?ㅋ선물했는데향이좋다고잘바르네요
5,비비처럼 과하지 않고 톤이 밝아지네요 자연스러워서 좋아요
5,자연스러운 톤업이되서 부담스럽지않게 언제든 쓸수있어요
5,피부좋아졌단말 많이듣고가끔 비비발랐냐는 말이 나올정도
5,백탁 현상 없어서 좋아요! 자연스러운 발색이라 만족합니다
5,"끈적임 없이 촉촉했고, 미백+주름개선 2중 기능성 화장품임ㅎㅎ"
5,재구매했음 백탁현상없고 끈적임없이 촉촉함 굿굿대만족
5,너무 좋아요 ~ 잘쓰고 있어요 자연스러운 커버가되니 좋아욤
5,"로션처럼 편하게 바를수 있고, 자연스럽게 톤업되서 좋아요^^"
5,백탁현상 없고자연스럽게 피부톤이 밝아져요좋아요
5,자연스럽게 하얘지고 끈적임이 없는게 매일 쓰기 좋네요
5,자연스럽게 톤업도 되면서발림성도 좋아서 맘에 드네요
5,자연스럽게 톤업이 되고 발림성 좋아서 너무 좋네요~^^
5,"로션처럼 발림성 좋고, 트러블 잘나는 피부인데 잘 맞아요"
5,짱좋아요 하애지고 피부도 부드러워지는느낌이랄까?
5,자연스러운 톤업이 마음에 들어요. 밀림 현상도 없네요!
5,이거 티안나게 자연스럽게 톤업되어서 정말 좋은데요~!
5,만족합니다. 티 안나고 자연스럽게 톤업되네요.
5,신랑이 사달래서 주문바르면 완전 톤업이 되긴합니다
5,진심좋음 맨날맨날쓰는중 피부보정 자연스럽게되요
5,좋음 다만 짤때 계속 꾸역 꾸역 필요이상으로 밀고 나옴
5,백탁현상 없이 피부가 환하게 톤업되어 만족합니다.
5,너무 많이 바르면 이상해요 적당히 바르샤야 합니다
5,자연스럽게 톤업되고 피부 좋아보여서 만족합니다
5,걱정했었는데 티 안나게 자연스럽게 톤업되네요.
5,미ㅇ남크림은 바르면 미남이 되어서 좋은거 같아요
5,"향도 은은하게 좋고, 티 안나게 톤업 돼서 좋습니다."
5,오.....미남크림~ 조금 더 자신감이 생기네요ㅋ
5,조하나우우아내마마나나라어너눌루더ㅏㄷ재ㅐㄴ
5,트러블 안생기고 좋습니다
5,자연스럽네요ㅎㅎ 비비보다 나아요
5,만족해요 써보고후기남길게요
5,좋습니다
5,끈적임없이 좋습니다
5,인생크림 찾은거같아요 향이 좋아요ㅎㅎ
5,생각보다 훨씬 좋네요.
5,자연스럽고 마음에 듬
5,톤업 화이트닝 크림 만족합니다.
5,미끈거리지 않고 피부톤이 밝아져요
5,여기꺼만 써요! 재구매!
5,백탁 없이 자연스럽게 뽀얘지고 좋습니다!
5,백탁현상 없구요 티가 잘 안나서 좋네여 ㅎ
5,늘 믿고 꾸준히 잘 쓰고 있어요
5,상품을 효능을 기대해 봅니다
5,자연스럽게 톤업되어 좋아요.
5,얼굴이 밝아진다고 인상이  밝아지진 않습니다.
5,마음에 듭니다. 괜챃은 가격에 잘 구매했어요.
5,미남은 미남크림
5,좋아요
5,티 안나게 자연스럽게 톤업되서 좋아요
5,백탁 없이 톤업이 자연스러워서 좋아요
5,좋아요
5,"자연스러운 톤 업, 냄새도 괜춘해요"
5,자연스런 화이트닝!!
5,이거바르고 피부가 좋아보여요
5,사용이 정말 편리하고 끈적임이 없어서 좋아요
5,이거만씁니다
5,너무 좋아서 매번 쓰고있습니다~
5,좋네요~
5,받자마자 써봤는데 너무 좋아요
5,아들둘이 꼭 이거 쓰네요
5,주변사람들이 향이 좋다고 합니다.
5,바르면 잘 흡수되고 피부가 자연스럽게 밝아짐
5,좋네요
5,신랑이 써보니 좋다고하네요.
5,잘발려요 ㅋㅋㅋ
5,좋아요 최고인듯 ㅋ
5,와우 인생템 아리가또
5,좋아요
5,좋아요 만족합니다
5,가격대비 좋아요
5,백탁없이 자연스럽게 톤업되서 정말 좋아용!!
5,계속 쓰고 있는 제품이라 만족도가 최상입니다
5,항상쓰던제품입니다.. 강추합니다!!
5,향이 좋고 피부가 밝아지는 느낌이예요~~
5,백탁현상 없이 끈적이지 않고 촉촉합니다
5,과하지 않고 자연스럽네요 만족합니다!
5,자연스럽게 톤업되서 남자도 쓰기 좋네요
5,티안나게 하얗게됩니다
5,톤업이 과하지 않게 자연스러워서 좋습니다
5,끈적임없이 얼굴이 밝아졌어요재구매의사  있음
5,미남 되겠습니다
5,비비처럼 뜨지않아서 좋음요
5,아니 나도간지남?
5,가격대비 좋아용 ㅎㅎㅎㅎㅎ 잘대 필수품임
5,작은것까지 자연스럽게 가려지네요~
5,이거만 사요
5,좋아요
5,항상 쓰던거라 좋아요
5,색상이 자연스러워서 좋네요~
5,일단 향이 은은하니 괜찮고 흡수도 잘 되네요.
5,떨어지면 재구매 할것 같네요
5,자연스럽게 피부톤이 밝아져서 좋았어요
5,톤업이 자연스러워요 매일 바르기 좋은것같아요
5,진짜 자연스러움... 발림성도 왕굳
5,자연스럽고 좋아요
5,오빠가 발라보고 좋다고하네요
5,정말 좋아서 친구한테까지 추천했어요
5,잘 흡수되고 자연스럽게 톤업되어 만족합니다
5,본드처럼 생겼어요.
5,적당량 바르면 자연스럽게 톤업되고 좋네요
5,좋아요
5,살짝 뻑뻑해서 에센스 섞어 발라요
5,가성비최고 입니다
5,쿠팡맨 잘생김
5,만족하고쓰고있습니다
5,좋아요
5,아주 만족합니다
5,피부톤이 정말 밝아 집니다 강추
5,냄새좋고 톤업도 자연스럽네요 추천!!!
5,좋아요! 배송이 빠르고 기대됩니다!
5,조음
5,아직 써보진 않았지만 후기보면 좋을거같아요
5,인 생 아이템
5,미백크림 정말 좋네요 얼굴이 밝아져요~
5,너무 좋아요
5,생각한거처럼좋네요대박나세요
5,냄새며 바른다음 느낌 되게좋네요 필수아이템!
5,굿
5,너무좋아여
5,다 써서 또 주문 합니다
5,좋아요~
5,좋아요~
5,피부가 하늘처럼 맑아지네요
5,이제는 없어서는 안될 상품
5,피부에  너무 자연스럽게 커버되서 완전 좋습니다
5,봏았습니당
5,효과 직방 바르자마자 톤업됨요
5,이 크림을 바르고 백인이 되었읍니다
5,전 이게 젤 좋은것 같아요
5,품질이 좋습니다잘 이용하고있어요~!
5,계속그먀중입니다
5,항상 쓰던거라 좋아요^^
5,조씁니다
5,좋아욘
5,배송빠르고 아주좋습니다 믿고쓰는 미남크림
5,효과최고 추천합니다!
5,자연스러운 톤업 진짜 좋음여ㅎㅎ
5,나는 미남이다~ 나는 미남이다~♬
5,자연스럽게 톤업이되서 남편이 만족해합니다
5,굿
5,자주 쓰는 제품이라 믿고 재구매했습니다
5,만족해요
5,굳 좋음 쓰셈
5,잘먹고고 경계부분 티잘안나요
5,개좋음
5,촉촉하고 끈적임없이 자연스럽게 커버가 됩니다
5,다들 얼굴좋아졌다고하네요
5,좋아좋아용
5,강하지 않아서 좋아요
5,로션같이 바르기 편해서 남편이 왕만족이래요~
5,좋아 조금씩 바르세요
5,개쥬아
5,좋아요 커버잘되요
5,자연스럽게 톤업
5,끈적임 없이 촉촉한게 너무 좋습니다
5,굳
5,가격대비가성비좋아요
5,자연스럽게 톤업돼서 좋대여 남친 최애템
5,쓰고 다써서 또샀어여
5,좋아요~
5,적당히 화사해져서 늘상쓰기좋아 만족합니다
5,대박!  역시는역시네요
5,좋아여
5,아시잖아요.피부는 보정하라고 있는거에요.
5,오늘은 참 힘든하루였다 여러분을 화이팅
5,티가 않나서 좋아요~
5,만족도 최상입니다
5,자연스럽게 밝아져서괜찮았어요
5,개좋은디 ㅎㅎㅎㅎ
5,좋아요.비비처럼 누렇게 묻지않아서
5,이거 바르면 피부 배우 이동욱처럼 됩니다 .
5,마스크에 제품이 묻지도 않고 너무 좋네요
5,흡수도 잘 되고 톤업도 자연스럽게 잘 되네요.
5,사용하기 너무간편하고 넘부드러워요 최고
5,좋아요
4,외출할때 이젠 필수
4,"상품 설명만 듣고 정체를 파악하기가 쉽지 않은데 결론적으로 말하면 보습기능이 있고 티 안나는 메이크업 베이스 같은 느낌이 좀 있네요. 결론적으론 이 상품은 피부 자체의 본질적 개선을 위한 기능성보다는 약간 보숩기능 있는 비비같은 개념에 더 가깝다고 봐야 할 것 같습니다.궁극적으로 피부 기능성 관련한 화장품들은 몇가지 핵심 요소를 중심으로 구성이 됩니다. 자외선 차단, 보습, 영양보충, 재생 보통 이런 요소들이 중심입니다. 전에 다니던 회사가 기능성 화장품 중심의 라인업을 가진 회사였는데 실질적인 피부 개선의 효과를 보려면 최우선이 자외선차단, 그 다음이 보습이고 영양과 재생은 선택사항이라고 상품 개발 담당자들이 많이 이야기 하더군요.이 제품의 포지셔닝을 보면 화이트닝과 보습 중심의 제품으로 보입니다. 앞서 말한 자외선 차단, 비타민 보급을 제외한 영양보충, 재생 같은 중심 요소들은 동일 라인업 제품의 다른 제품들에서 찾아볼수 있군요.즉각적 화이트닝과 보습을 중심으로 한 데이타임 상품이라면 아무래도 미용적 기능에 더 중점을 둔 상품이라고 생각합니다. 개인적으로 에어컨이나 히터에 수분을 빼앗기는 일이 많은 실내에서 주로 활동하면서, 야간의 대외 활동이 많거나 한 그루밍족 남성에게 적합한 상품이라 생각합니다.따라서 장기적이고 본질적인 미백 기능성에 대해서는 큰 기대를 하기 어렵지만 비비처럼 일시적인 화이트닝으로 외출시 얼굴의 잡티와 모공을 가려주고 톤업시켜주는데 더 중점이 있는 상품이라고 보이네요.실제로 발라보면 사진에서 보이듯이 즉각적인 톤업 효과가 있습니다. 그러나 이 제품의 특장점은 비비크림이나 색이 들어간 썬크림 처럼 부자연스러운 톤업이 아니라는 부분입니다. 비비는 분명 잡티나 모공 가리는데는 확실히 효과가 있겠습니다만 답답하고 끈끈한 피부와 부자연스러운 질감같은 점은 감추기 힘들죠. 심지어 아직까지는 남자들이 확 티나는 화장을 하면 약간 이상한 사람으로 오해를 받기까지 하니까요.그런부분에서 큰점수를 주고 싶습니다. 본인이 바르면 확실히 느낄수 있는정도의 톤업이 있으나 그 과정을 보지 않은 타인은 못알 아차릴 정도로 톤업이 자연스럽습니다. 다만 얼굴만 바르면 목과 얼굴에 톤 차이가 나기 때문에 바를 때는 목까지 발라주시는 것이 좋습니다.특별히 강력한 자외선 차단이 필요 없는 사무직 남성이나, 야간에 친구 자주 만나거나 놀러 나가는 일들이 많은 젊은 남성들에게 유용한 화장품일 것 같네요.향도 튀지 않고 거의 무향에 가깝습니다. 전반적으로 추천할만 한 좋은 제품이라 생각합니다. 쿠팡체험단 이벤트로 상품을 무료로 제공 받아 작성한 구매 후기입니다."
4,"티비에서 광고하는걸 보고 관심있었는데 이번기회에 사용해봤어요. 미백크림 하면 여성화장품만 있을거라고 생각했었는데 남성용 미백크림도 있더라구요?도착하기전까지는 여성미백크림보다 좋겠냐는 의심을 가지고 있었어요.우선 제 남편 피부는 까무잡잡한 편이고, 극건성이에요.바르기전까지는 좀 수분감없는 무거운제형인 줄 알았는데,발라보니 거의 로션처럼 촉촉하고 가볍게 잘발리더라구요.딱 바르기 좋게 묽어서 얇게 펴바를 수 있어요.흡수력도 좋아요 미백도 하얗게 되는게 아니라 피부톤이 밝아진달까요? 자연스럽게 톤업되서 좋더라구요그리고 무엇보다 좋았던건 수분감!!건성인 울 남편한테 발라줘도 촉촉해서 들뜨지않고 자연스러워요남편이 화장품 바르는거 정말 엄청나게 싫어하는데 이건 바른듯 안바른듯 하다고 외출할때 잘 바르고 다녀서 기분이 좋네요ㅋ향기도 딱 남자향이라서 남성분들 바르기에 거부감 없을듯해요.제가느끼기에 단점이 있다면 용기가 넘 불편해요그 후시딘연고같이 누르면 제자리로 안돌아오는 용기에요뭔지 아시죠?? 플라스틱이 아니라 쇠색깔 용기요.사용하고 뚜껑 닫으려고 하면 좀 흘러나와서 깔끔하게 안닫혀요용기만 좀 개선됬으면 좋겠어요용기만빼면 미백크림으로서는 추천드리고 싶은 제품이에요.상자에 전성분 표시된거 올렸으니 맞지않는 성분이 있는지 확인하고 구입하세요. 쿠팡체험단 이벤트로 상품을 무료로 제공 받아 작성한 구매 후기입니다."
4,50줄에들어서니.외모보다피부관심.주름기미는날로늘어나고.평소엔갠찮지만피부관자로써 저는고객만족도높이기위해.저의외모또힌늘가꿔야함을절실히이번..엔코로나도줄고마스클도실내미착용이니맘껏..뭔가변화주고.고객만족위해.제픔선정하며고민끝에..이제품을딱콩알만큼발랏어요.전후사진보시고..선책하셔셔도무방.하얀크림처럼.번들거리지않고흡수력도.좋아요 쿠팡체험단 이벤트로 상품을 무료로 제공 받아 작성한 구매 후기입니다.
4,남편이 쿠팡을 열심히 보더니 대신 주문해달라고 해서 주문했어요! 썬크림을 바르면 너무 하얘지는 것 같다고 싫어해서 자연스럽게 톤업이 되는 이 제품을 고른 것 같아요.일단 제 손에 발라본 결과 끈적이거나 너무 하얘지지 않고 적당히 톤업이 되는 느낌인 것 같아요.얼굴에 발라보니 번들거리거나 끈적임도 없었어요!향은 무향인가... 그 썬크림이나 미백크림의 꾸덕한 제형도 아니고 화장품냄새가 나지않아 좋았어요그렇다고 막 티나게 하얘지는것도 아니니 남편은 좋아하더라구요. 미백크림 이지만 썬크림기능도 한다니 너무 좋아요. 다만... 용기가 연고형식으로 되어있다보니 뚜껑열면 줄줄나와요.. 그 마데카솔처럼 처음 쭉 짜면 멈추지 않고 막 나오잖아요 그런것 처럼요!! ㅠㅠ 처음 쓸땐 좀 조심히 써야 할 것 같긴해요. 그래도 남편은 좋아하네요. 다쓰면 또 주문해달라고 할 것 같아요. 쿠팡체험단 이벤트로 상품을 무료로 제공 받아 작성한 구매 후기입니다.
4,톤업크림 첨 써보는데 너무 좋네요. 허옇게 들뜨지도않고 촉촉하게 수분감도 주면서 미백에 주름관리에 영양공급까지~~솔직히 남자들 많이 바르는거 귀찮아 하는데...이거 하나면 피부 관리 끝인것 같아요 미끌거리지도 않고 바르고 나면 촉촉한 보호막이 피부를 감싼 느낌이라고 하더라구요. 아들한테도 써보라고 권유했더니 자기도 사서 써야 겠다고 하더라구요. 보완점이 있다면 배송포장상태인데...너무 미흡했어요 첨에 받아보고 제품에 이상이 있을리라 생각했는데 다행히 제품엔 문제는 없고(튜브식 제품)제품 상자만 찌그러져 있었어요. 아무리 로켓배송이라 로켓배송 비닐에 넣어야하겠지만 뽁뽁이 같은 포장지로 한번더 포장 해주면 더 낫지 않았을까 하는 소비자 마음에소 적어봅니다 .아무리 제품이 좋아도 포장상태에 따라 다신 구매하고 싶은 맘이 싹 없어질수도 있으니까요. 쿠팡체험단 이벤트로 상품을 무료로 제공 받아 작성한 구매 후기입니다.
4,남성분들 왠지 비비는  스킨컬러라서 부담스러워하는경향이 있는데이건 그런거 전혀아님!!흰색 그림타입으로발라서  부드럽게 펴 고루고루 문질러주니톤업^-^에 물광효과까!!!.매끈하게 잘발리고 향도 나쁘지않아요.남자화장품이라 그런지 시원함 향이라고 해야하나요.데일리로 화사해보일수 있어 좋아요.기능서 제품이라 주름 보습 미백 까지올인원제품이네요^-^다만 자외선차단기능은 따로없기에 마지막단계혹 바르기전단계에 썬크림은 따로 바르셔야할듯ㅎ그래도 바르고 안바르고 차이가 많이 납니다.심한경과도 없고 화사한 이미지로 변해요.수분이 필요한 지금시기 하나로 해결가능~♡부담없이 발라보세요ㅋ 쿠팡체험단 이벤트로 상품을 무료로 제공 받아 작성한 구매 후기입니다.
4,나이가 들어 그런가 남치니가 예전엔 피부톤도 자신있었다고 하는데... 지금은 30대라 나이는 못속이는거 같아요. 그래서 지금부터라도 관리하려고 톤업 화이트닝 찾아서 써보고 있는중인데요. 남자들은 특히나 끈적이는거 싫어하니까 확실히 촉촉함해서 맘에 들어하고요. 자연스럽게 한톤 올라가니 자체 뽀샤시 효과가 나더라고요. 백탁현상 없고 주름 미백효과까지 있어서 자주 발라질거 같다고 하네요 :)
4,바르고 나면 피부에 백탄현상이 생기는것 없이 피부에 맞는 톤으로 자연스럽게 톤업이 됩니다 끈적임도 없이 완전 좋아요미백과 주름개선까지 효과적인 기능성화장품 으로 만족스러워요^^
4,톤업은 되지만 약간 기름져서 티가 많이 나는 편.아기피부와같이 보송보송하고 모공하나 없는 피부에 바르면 완벽하겠으나 성인남자 대부분은 모공이 넓은편인데 흠...
4,오 진짜 자연스럽게 환해져요!!입구가 넓지 않아서 양조절 하기 좋고 촉촉한 로션 바르는 느낌이네요 바르고 나서도 안 끈적이고 뽀송해요향도 은은하고 좋네요
4,"요즘 햇빛이 너무 따갑고 밝은 피부에 도움이 되는 크림이 있다고 해서 구입해봤어요.미백크림인데 미백에 주름개선까지 2중 기능성 화장품이라서 더 끌리더라구요.일단 손등에 발라보았는데, 촉촉하고 끈적한 느낌이 없어서 요즘에도 바르고 다닐 수 있을 것 같아요.미백효과가 있는 크림이나 선크림은 백탁현상 때문에 고민했는데 미프는 그런것 없이 자연스럽게 밝아지더라구요 ^^꾸준하게 바르면 정말로 제피부도 더 밝아진다고 하니 열심히 발라보겠습니다!"
4,사용후 피부가 밝아져 재구매했어요쿠팡은 로켓배송이라 주문~^^붉고 어두운 피부톤이 정리되고 백탁현상없이 톤업되어  정리되고 밝아 보여요.크림이 끈적임 없이 모공에 스며들지않고 촉촉하게 발리며 자극적이지 않아요피부톤이 밝아지고 주름개선 2중 기능성 화장품이라꾸준히 재구매해 사용하고 있어요이제 바르지 않으면 어색해요 ㅜㅜ
4,남자가 너무 화장한티 나면 이상한데백탁현상이 없이 자연스럽게 톤업이 되서친구 만나러 갈때 사용하기 좋아요저는 얼굴 외에도 거뭇거뭇한 몸 부문에 발라도 괜찮더라구요.끈적임 없이 촉촉해서 더운 여름에 사용하기도 좋을거 같고미백과 주름개선 2중 기능성 화장품이라고해서 꾸준히 사용해보려구요.
4,관리가 필수인 세상에서 살다보니 이런 귀한 제품! 미남크림이라는 제품도 제가 접하게 됐네요.이런 제품들은 주로 백탁현상이 있기 마련인데 성분 배합을 잘했는지 그런 현상 없이 자연스럽게 피부를 톤업시켜서 마음에 들어요.그리고 몇일 연속으로 열심히 사용하니깐 피부 자체가 톤업되서 밝아진 모습을 느껴져 살짝 기뻐요. 그리고 피부에 답답함을 느끼는게 싫어서 최대한 얼굴에 바르는 제품은 최소화 하고 있는데 이 제품은 끈적임도 없으면서 촉촉함을 주니깐 괜찮은 것 같아요.
4,"주로 톤업 화이트닝 기능성 화장품 제품들은 향도 조금 이상하고 무겁고 백탁현상이 심할 수 밖에 없는데요.여기 미프 미남크림은 제가 원하는 요소들을 잘 가지고 있어요.제형 자체가 무겁지 않아서 피부에 잘 펴바르면 백탁현상도 거의 없고 불쾌할 수 있는 향이 없어서 사용할 때 나름 만족하고 있어요.촉촉함도 오래 유지되면서 피부도 자연스럽게 톤업효과를 볼 수 있는 것 같아요. 그리고 미백, 주름 효과도 있는 제품이라고 하니 꾸준히 사용해 보려고요."
4,백탁현상 없이 자연스럽게 톤업이 되요. 끈적임도 없고 촉촉하네요~!
4,썬크림을 사용했을 때 보다는 눈 따거움이 없고 피부가 정리된 듯 한 톤 밝아지는게 좋아요. 바르고 바로 나갈 수 있을만큼 흡수력이나 이질감에는 썬크림과의 차이가 있고 일과 후에 잔존감도 크게 찝찝하지 않다는 후기를 남깁니다.
4,야외에서 일하는 남자친구 선물로 해줬는데 넘 좋다합니다. 얼굴 허얘지는거 싫어해서 썬크림은 싫어하고..얼굴 끈덕거리는거도 싫어해서 로션도 유분기 없는 것만 쓰는데 그런것도 없다하니 왠만한 남성분들 다 잘 맞을거 같아요. 더워질수록 얼굴이 점점 까매져서 한번 써보라고 사줬는데 화장 한거 같지 않게(?) 환해지면서 잡티도 가려지니까 엄청 만족스러워하는거 같습니다. 꾸준히 바르면 미백효과도 실제 있다하니 열심히 바르라고 했어요 ㅋㅋ
4,"가성비 좋은 미프 미남크림 톤업 화이트닝 따가운 햇볕 아래 다니다보면 얼굴이 거뭇해질 때가 있다. 그럴 때 가볍고 편하게 사용하려고 산 미남크림 톤업 화이트닝구매 후 며칠 사용해보니 백탁현상이 없고 자연스럽게 톤업이 되는 듯ㅅ하다. 우선 끈적임이 없고 촉촉해서 사용감이 좋다.제품 구성 성분을 사펴보니 미백과 주름개선 등 2중 효과도 볼 수 있는 기능성 남자 화장품이라고 쓰여 있다. 며칠 사용한 후기는 깔끔하고 가성비가 좋다는 것.가방에 넣어 다니다가 조금씩 발라도 좋다는 것.피부가 조금 어두운 편인데, 주변에 동료들이 얼굴이 밝아졌다고 해서...속으로 기분 좋은 중~ 가성비 효과 대비 좋은 제품으로 강추함"
